Active,Actual Icon Size,Available Programs,AY Course Type,Bundle Invoice Level,Configuration Type,Course Pricing,Currency ISO Code,Destination Location,Discontinued Date,Effective Date,Effective Start Date,Enable Start Date & End Date,Exclude From Sitemap,Expiration Date,Has Attributes,Has Defaults,Has Options,Has Search Attributes,Is Optional,Launch Date,Must Configure,Price Override Allowed,Product Code,Product Description,Product Family,Product Name,Product Subtype,Product Type,Qunatity Modifiable,TI Pricing,Uom,Version
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISUS","","","US student VISA","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIVAUS","","","AUS visit Visa","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIVCAN","","","Canada visit Visa","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIVEUR","","","Europe Visit Visa","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIVNZ","","","NZ visit Visa","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIVUK","","","UK visit","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIVUS","","","US visit","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VKGMEALS","","","VKGMEALS","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VPR","","","Volunteer Program Registration Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","FSWG","","Accommodation","Family Single Group","Host Family","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VPRA","","","Volunteer Program Basic Accommodation","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VRF","","","Visa Rush fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","VTF","","","VTM Fee","No Subtype","VTM","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","VTV","","","VTM Value","No Subtype","VTM","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","WF","","","Withdrawl Fee","No Subtype","Other","true","false","Each","1.0"
"true","","ILSU;ILSP;ILS","","","Option","true","CHF","","","","","true","false","","true","false","false","false","false","","false","false","CBMB","","Course","Career Builder Marketing & Business","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","SCH4","","","Scholarship (4)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","SCH6","","","Scholarship (6)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","SCSHP","","","Scholarship","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SDFP","","","San Diego to San Francisco tour","Post Tours","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","SEFW","","","Slovak Enrolment Fee Waiver","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","SEVIS","","","SEVIS fee (US Visa)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SFPMAL","","","Sun & Fun Pack Malta","Fun Pack","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SIMFR","","","SIM Card Free","No Subtype","Item","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SINPTR","","","Singapore Private Transportation","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","SIPL","","","Single Placement","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SLGA","","","Sailing Advanced","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SLGB","","","Sailing Beginners","Sports Options","Other","true","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MHT","","Course","Semester-AD Hotel & Tourism-September","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VSF1","","","LM visa service fee","Visa Related","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VSFX1","","","LM visa service fee 20+","Visa Related","Other","true","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE04MART","","Course","Semester - AD Media & Art - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE04MEFD","","Course","Semester - AD Fashion & Design - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE04MEIA","","Course","Semester - AD International Affairs - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MEFDE","","Course","Year - AD Fashion & Design & Exam - September","","Course","false","false","Each","1.0"
